step,lr,loss,e_rmse,f_rmse,pref_e,pref_f
38000,7.244000e-06,94.826500,0.393200,0.814100,0.000000,0.000000
38100,7.194000e-06,141.143700,0.440100,0.993700,0.000000,0.000000
38200,7.145000e-06,51.535600,0.593000,0.600100,0.000000,0.000000
38300,7.096000e-06,44.789800,0.641100,0.559500,0.000000,0.000000
38400,7.047000e-06,52.899700,0.041000,0.609500,0.000000,0.000000
38500,6.998000e-06,70.211100,0.444700,0.702100,0.000000,0.000000
38600,6.950000e-06,439.568500,0.615000,1.758500,0.000000,0.000000
38700,6.902000e-06,74.607600,0.446300,0.724600,0.000000,0.000000
38800,6.855000e-06,77.461100,1.076700,0.736800,0.000000,0.000000
38900,6.808000e-06,73.513300,0.070800,0.720400,0.000000,0.000000
39000,6.761000e-06,98.284700,0.494300,0.833000,0.000000,0.000000
39100,6.714000e-06,108.827000,1.129400,0.875300,0.000000,0.000000
39200,6.668000e-06,53.719900,0.735400,0.615500,0.000000,0.000000
39300,6.622000e-06,76.498100,0.112200,0.736400,0.000000,0.000000
39400,6.577000e-06,71.913300,0.810400,0.713000,0.000000,0.000000
39500,6.531000e-06,118.803100,0.456300,0.918400,0.000000,0.000000
39600,6.486000e-06,98.270200,0.127200,0.836000,0.000000,0.000000
39700,6.442000e-06,64.759900,0.510200,0.678500,0.000000,0.000000
39800,6.397000e-06,156.800500,0.364700,1.057000,0.000000,0.000000
39900,6.353000e-06,84.999000,0.456000,0.778400,0.000000,0.000000
40000,6.310000e-06,417.090200,0.401300,1.725900,0.000000,0.000000
40100,6.266000e-06,102.034000,0.376100,0.853900,0.000000,0.000000
40200,6.223000e-06,85.879000,0.538000,0.783500,0.000000,0.000000
40300,6.180000e-06,69.207200,0.282700,0.704000,0.000000,0.000000
40400,6.138000e-06,205.127300,0.198300,1.213000,0.000000,0.000000
40500,6.095000e-06,61.311100,0.097400,0.663500,0.000000,0.000000
40600,6.053000e-06,73.847400,1.122400,0.725900,0.000000,0.000000
40700,6.012000e-06,59.142000,0.785800,0.650900,0.000000,0.000000
40800,5.970000e-06,98.716100,0.873000,0.841900,0.000000,0.000000
40900,5.929000e-06,51.128600,0.192300,0.607200,0.000000,0.000000
41000,5.888000e-06,109.741200,0.589300,0.889500,0.000000,0.000000
41100,5.848000e-06,44.714900,0.433100,0.568000,0.000000,0.000000
41200,5.808000e-06,199.951400,0.126300,1.202800,0.000000,0.000000
41300,5.768000e-06,96.809700,0.581300,0.836800,0.000000,0.000000
41400,5.728000e-06,222.436000,0.799900,1.269200,0.000000,0.000000
41500,5.689000e-06,216.862600,0.503600,1.254400,0.000000,0.000000
41600,5.649000e-06,86.705600,0.742500,0.792700,0.000000,0.000000
41700,5.610000e-06,97.629700,0.079200,0.842800,0.000000,0.000000
41800,5.572000e-06,67.959300,0.015700,0.703500,0.000000,0.000000
41900,5.534000e-06,68.996600,0.514700,0.708700,0.000000,0.000000
42000,5.495000e-06,45.166100,0.635500,0.573000,0.000000,0.000000
42100,5.458000e-06,198.770200,0.162200,1.205100,0.000000,0.000000
42200,5.420000e-06,83.641600,0.146400,0.782200,0.000000,0.000000
42300,5.383000e-06,57.565900,0.987300,0.646800,0.000000,0.000000
42400,5.346000e-06,53.156600,0.315000,0.624000,0.000000,0.000000
42500,5.309000e-06,76.431700,0.221600,0.748900,0.000000,0.000000
42600,5.272000e-06,48.417400,0.914000,0.594100,0.000000,0.000000
42700,5.236000e-06,135.242000,0.610200,0.996800,0.000000,0.000000
42800,5.200000e-06,119.016100,0.799400,0.935000,0.000000,0.000000
42900,5.164000e-06,118.392200,0.781400,0.933100,0.000000,0.000000
43000,5.129000e-06,38.336700,0.641700,0.530600,0.000000,0.000000
43100,5.093000e-06,166.323400,0.534300,1.108100,0.000000,0.000000
43200,5.058000e-06,51.352700,0.743400,0.614800,0.000000,0.000000
43300,5.023000e-06,48.406700,0.397300,0.598200,0.000000,0.000000
43400,4.989000e-06,47.419200,0.370800,0.592500,0.000000,0.000000
43500,4.955000e-06,68.105300,0.785700,0.709400,0.000000,0.000000
43600,4.920000e-06,49.533500,0.464100,0.606000,0.000000,0.000000
43700,4.887000e-06,301.081500,0.357800,1.496300,0.000000,0.000000
43800,4.853000e-06,107.933400,0.701000,0.895500,0.000000,0.000000
43900,4.819000e-06,45.943600,0.364500,0.584800,0.000000,0.000000
44000,4.786000e-06,70.155400,0.560800,0.722800,0.000000,0.000000
44100,4.753000e-06,112.744800,0.504900,0.917300,0.000000,0.000000
44200,4.721000e-06,46.884800,0.014900,0.592200,0.000000,0.000000
44300,4.688000e-06,57.143200,0.822400,0.652300,0.000000,0.000000
44400,4.656000e-06,41.502900,0.315300,0.557500,0.000000,0.000000
44500,4.624000e-06,122.153400,0.255400,0.957300,0.000000,0.000000
44600,4.592000e-06,325.363700,0.262200,1.563400,0.000000,0.000000
44700,4.560000e-06,191.870900,0.793100,1.200400,0.000000,0.000000
44800,4.529000e-06,102.872700,0.649700,0.879300,0.000000,0.000000
44900,4.498000e-06,53.594600,0.894900,0.633400,0.000000,0.000000
45000,4.467000e-06,40.123600,0.637000,0.549000,0.000000,0.000000
45100,4.436000e-06,69.482500,0.737200,0.723200,0.000000,0.000000
45200,4.406000e-06,46.262700,0.737900,0.589900,0.000000,0.000000
45300,4.375000e-06,110.053500,0.550700,0.912300,0.000000,0.000000
45400,4.345000e-06,50.781500,0.588300,0.619500,0.000000,0.000000
45500,4.315000e-06,41.682900,0.744300,0.560700,0.000000,0.000000
45600,4.285000e-06,88.477600,0.494900,0.819400,0.000000,0.000000
45700,4.256000e-06,69.421200,0.175100,0.726600,0.000000,0.000000
45800,4.227000e-06,190.648000,0.881000,1.203800,0.000000,0.000000
45900,4.198000e-06,79.038300,0.733400,0.775000,0.000000,0.000000
46000,4.169000e-06,47.748500,0.449400,0.603100,0.000000,0.000000
46100,4.140000e-06,44.334400,0.486600,0.581300,0.000000,0.000000
46200,4.111000e-06,71.563100,0.513500,0.739300,0.000000,0.000000
46300,4.083000e-06,42.339500,0.406000,0.568900,0.000000,0.000000
46400,4.055000e-06,46.091000,0.569200,0.593500,0.000000,0.000000
46500,4.027000e-06,93.661500,0.774800,0.846700,0.000000,0.000000
46600,3.999000e-06,112.956700,0.551500,0.931200,0.000000,0.000000
46700,3.972000e-06,88.078800,0.539100,0.822600,0.000000,0.000000
46800,3.945000e-06,69.529000,0.401500,0.731500,0.000000,0.000000
46900,3.917000e-06,201.994200,0.508100,1.247800,0.000000,0.000000
47000,3.890000e-06,56.310400,0.469100,0.658800,0.000000,0.000000
47100,3.864000e-06,49.020800,0.580500,0.614600,0.000000,0.000000
47200,3.837000e-06,42.937300,0.357500,0.576100,0.000000,0.000000
47300,3.811000e-06,193.651300,0.238700,1.224900,0.000000,0.000000
47400,3.784000e-06,79.305300,0.235300,0.784200,0.000000,0.000000
47500,3.758000e-06,51.751400,0.358500,0.633600,0.000000,0.000000
47600,3.733000e-06,44.869100,0.481500,0.589900,0.000000,0.000000
47700,3.707000e-06,96.280500,0.491800,0.865200,0.000000,0.000000
47800,3.681000e-06,168.065200,0.502500,1.144100,0.000000,0.000000
47900,3.656000e-06,109.122800,0.396400,0.922400,0.000000,0.000000
48000,3.631000e-06,42.861500,0.426600,0.578000,0.000000,0.000000
48100,3.606000e-06,57.146600,0.330800,0.668200,0.000000,0.000000
48200,3.581000e-06,124.267000,0.399400,0.986100,0.000000,0.000000
48300,3.556000e-06,129.579300,0.590400,1.007200,0.000000,0.000000
48400,3.532000e-06,84.553900,0.385400,0.814300,0.000000,0.000000
48500,3.508000e-06,42.310700,0.298500,0.576300,0.000000,0.000000
48600,3.483000e-06,58.246500,0.692200,0.675500,0.000000,0.000000
48700,3.459000e-06,58.551400,0.635000,0.677900,0.000000,0.000000
48800,3.436000e-06,99.576700,0.517300,0.885600,0.000000,0.000000
48900,3.412000e-06,65.521700,0.529000,0.718500,0.000000,0.000000
49000,3.388000e-06,40.213000,0.490700,0.562900,0.000000,0.000000
49100,3.365000e-06,37.163900,0.274300,0.542100,0.000000,0.000000
49200,3.342000e-06,51.076900,0.583800,0.635100,0.000000,0.000000
49300,3.319000e-06,38.219000,0.296900,0.550300,0.000000,0.000000
49400,3.296000e-06,223.462300,0.471200,1.331900,0.000000,0.000000
49500,3.273000e-06,47.315500,0.252300,0.613200,0.000000,0.000000
49600,3.251000e-06,30.922500,0.340800,0.495700,0.000000,0.000000
49700,3.228000e-06,114.182900,0.290400,0.953900,0.000000,0.000000
49800,3.206000e-06,94.170000,0.333200,0.866700,0.000000,0.000000
49900,3.184000e-06,110.855000,0.228800,0.941000,0.000000,0.000000
50000,3.162000e-06,198.055100,0.517100,1.258300,0.000000,0.000000
50100,3.141000e-06,36.990800,0.368900,0.543800,0.000000,0.000000
50200,3.119000e-06,35.581100,0.573500,0.532900,0.000000,0.000000
50300,3.097000e-06,131.808700,0.491300,1.028200,0.000000,0.000000
50400,3.076000e-06,76.775900,0.614100,0.784600,0.000000,0.000000
50500,3.055000e-06,98.338600,0.438400,0.889200,0.000000,0.000000
50600,3.034000e-06,48.451300,0.447400,0.624200,0.000000,0.000000
50700,3.013000e-06,114.889700,0.501200,0.962200,0.000000,0.000000
50800,2.992000e-06,46.680900,0.471900,0.613300,0.000000,0.000000
50900,2.972000e-06,66.217300,0.473400,0.731100,0.000000,0.000000
51000,2.951000e-06,85.733600,0.302000,0.832900,0.000000,0.000000
51100,2.931000e-06,33.880600,0.219100,0.523900,0.000000,0.000000
51200,2.911000e-06,53.702300,0.576000,0.659100,0.000000,0.000000
51300,2.891000e-06,32.705600,0.298400,0.515200,0.000000,0.000000
51400,2.871000e-06,93.550000,0.495200,0.871800,0.000000,0.000000
51500,2.851000e-06,40.671600,0.223600,0.575400,0.000000,0.000000
51600,2.831000e-06,66.682800,0.410300,0.737000,0.000000,0.000000
51700,2.812000e-06,34.793300,0.422600,0.532300,0.000000,0.000000
51800,2.793000e-06,33.100100,0.189000,0.520100,0.000000,0.000000
51900,2.773000e-06,98.529800,0.253600,0.898000,0.000000,0.000000
52000,2.754000e-06,76.771800,0.486100,0.792600,0.000000,0.000000
52100,2.735000e-06,88.677500,0.343800,0.852800,0.000000,0.000000
52200,2.716000e-06,48.520700,0.490500,0.630600,0.000000,0.000000
52300,2.698000e-06,70.982600,0.480300,0.763500,0.000000,0.000000
52400,2.679000e-06,243.332700,0.163500,1.415700,0.000000,0.000000
52500,2.661000e-06,40.428700,0.488300,0.576500,0.000000,0.000000
52600,2.642000e-06,89.977000,0.179600,0.861900,0.000000,0.000000
52700,2.624000e-06,34.334200,0.329300,0.532300,0.000000,0.000000
52800,2.606000e-06,190.184400,0.477900,1.254300,0.000000,0.000000
52900,2.588000e-06,282.318300,0.316900,1.529500,0.000000,0.000000
53000,2.570000e-06,42.801300,0.262300,0.595700,0.000000,0.000000
53100,2.553000e-06,71.142100,0.732500,0.767200,0.000000,0.000000
53200,2.535000e-06,36.357300,0.361400,0.549400,0.000000,0.000000
53300,2.518000e-06,85.501000,0.371600,0.843500,0.000000,0.000000
53400,2.500000e-06,286.417300,0.236700,1.545500,0.000000,0.000000
53500,2.483000e-06,31.521300,0.446400,0.512100,0.000000,0.000000
53600,2.466000e-06,81.447300,0.206100,0.825100,0.000000,0.000000
53700,2.449000e-06,153.285100,0.332100,1.132600,0.000000,0.000000
53800,2.432000e-06,34.256300,0.439700,0.535000,0.000000,0.000000
53900,2.415000e-06,106.134400,0.411300,0.943400,0.000000,0.000000
54000,2.399000e-06,133.789900,0.555000,1.059600,0.000000,0.000000
54100,2.382000e-06,42.592200,0.397900,0.598000,0.000000,0.000000
54200,2.366000e-06,46.979500,0.593100,0.627800,0.000000,0.000000
54300,2.350000e-06,37.938800,0.343500,0.565200,0.000000,0.000000
54400,2.333000e-06,31.789500,0.536100,0.516800,0.000000,0.000000
54500,2.317000e-06,40.242500,0.360900,0.582800,0.000000,0.000000
54600,2.301000e-06,114.497700,0.594500,0.983800,0.000000,0.000000
54700,2.286000e-06,76.454700,0.566500,0.804100,0.000000,0.000000
54800,2.270000e-06,52.990500,0.628600,0.669300,0.000000,0.000000
54900,2.254000e-06,38.118400,0.380100,0.568600,0.000000,0.000000
55000,2.239000e-06,36.302700,0.339100,0.555300,0.000000,0.000000
55100,2.223000e-06,57.262700,0.530000,0.697600,0.000000,0.000000
55200,2.208000e-06,48.305800,0.294700,0.641700,0.000000,0.000000
55300,2.193000e-06,126.461400,0.377800,1.039100,0.000000,0.000000
55400,2.178000e-06,34.978200,0.468100,0.546000,0.000000,0.000000
55500,2.163000e-06,66.182300,0.472700,0.752200,0.000000,0.000000
55600,2.148000e-06,72.560800,0.456000,0.788200,0.000000,0.000000
55700,2.133000e-06,184.445200,0.519400,1.258000,0.000000,0.000000
55800,2.118000e-06,98.278700,0.644400,0.918100,0.000000,0.000000
55900,2.104000e-06,36.721900,0.391200,0.561600,0.000000,0.000000
56000,2.089000e-06,29.019800,0.544700,0.498700,0.000000,0.000000
56100,2.075000e-06,40.991400,0.572600,0.593400,0.000000,0.000000
56200,2.061000e-06,83.049900,0.450800,0.846600,0.000000,0.000000
56300,2.046000e-06,52.374800,0.511000,0.672300,0.000000,0.000000
56400,2.032000e-06,33.806700,0.536600,0.539900,0.000000,0.000000
56500,2.018000e-06,39.556000,0.413300,0.585100,0.000000,0.000000
56600,2.004000e-06,97.845500,0.596600,0.921000,0.000000,0.000000
56700,1.991000e-06,93.066700,0.295200,0.899500,0.000000,0.000000
56800,1.977000e-06,38.313100,0.612200,0.576000,0.000000,0.000000
56900,1.963000e-06,33.057800,0.417500,0.536100,0.000000,0.000000
57000,1.950000e-06,86.553900,0.541800,0.868600,0.000000,0.000000
57100,1.936000e-06,121.072500,0.463500,1.028400,0.000000,0.000000
57200,1.923000e-06,93.266300,0.349000,0.903400,0.000000,0.000000
57300,1.910000e-06,42.846900,0.289400,0.612600,0.000000,0.000000
57400,1.897000e-06,56.564700,0.668300,0.703100,0.000000,0.000000
57500,1.884000e-06,42.443400,0.512300,0.609700,0.000000,0.000000
57600,1.871000e-06,40.300100,0.328000,0.595100,0.000000,0.000000
57700,1.858000e-06,46.288900,0.381100,0.638200,0.000000,0.000000
57800,1.845000e-06,39.036100,0.207800,0.586800,0.000000,0.000000
57900,1.832000e-06,149.742200,0.562400,1.149700,0.000000,0.000000
58000,1.820000e-06,35.750800,0.424300,0.561600,0.000000,0.000000
58100,1.807000e-06,33.089400,0.509500,0.540200,0.000000,0.000000
58200,1.795000e-06,42.576600,0.311000,0.614200,0.000000,0.000000
58300,1.782000e-06,29.969900,0.450300,0.515000,0.000000,0.000000
58400,1.770000e-06,37.148500,0.427200,0.574000,0.000000,0.000000
58500,1.758000e-06,272.037500,0.497900,1.556300,0.000000,0.000000
58600,1.746000e-06,37.737600,0.598400,0.578500,0.000000,0.000000
58700,1.734000e-06,26.386700,0.513200,0.484000,0.000000,0.000000
58800,1.722000e-06,81.594600,0.379700,0.853800,0.000000,0.000000
58900,1.710000e-06,123.604300,0.527900,1.051500,0.000000,0.000000
59000,1.698000e-06,79.318500,0.391400,0.842900,0.000000,0.000000
59100,1.687000e-06,181.884900,0.235600,1.277900,0.000000,0.000000
59200,1.675000e-06,154.393100,0.529400,1.177700,0.000000,0.000000
59300,1.663000e-06,27.409500,0.525900,0.495300,0.000000,0.000000
59400,1.652000e-06,31.664500,0.452200,0.533300,0.000000,0.000000
59500,1.641000e-06,52.655400,0.573900,0.688200,0.000000,0.000000
59600,1.629000e-06,35.756400,0.339600,0.568000,0.000000,0.000000
59700,1.618000e-06,35.392700,0.535400,0.564700,0.000000,0.000000
59800,1.607000e-06,80.109900,0.467700,0.851500,0.000000,0.000000
59900,1.596000e-06,40.177500,0.391400,0.603200,0.000000,0.000000
60000,1.585000e-06,80.564900,0.374500,0.855300,0.000000,0.000000
60100,1.574000e-06,40.755700,0.529400,0.607800,0.000000,0.000000
60200,1.563000e-06,40.661200,0.366600,0.608200,0.000000,0.000000
60300,1.552000e-06,87.924600,0.486200,0.895100,0.000000,0.000000
60400,1.542000e-06,31.597700,0.390600,0.536600,0.000000,0.000000
60500,1.531000e-06,47.589300,0.451500,0.659100,0.000000,0.000000
60600,1.521000e-06,37.979200,0.586000,0.588300,0.000000,0.000000
60700,1.510000e-06,53.454200,0.392500,0.699800,0.000000,0.000000
60800,1.500000e-06,30.500900,0.353800,0.528800,0.000000,0.000000
60900,1.489000e-06,49.658800,0.313200,0.675600,0.000000,0.000000
61000,1.479000e-06,36.936400,0.393400,0.582700,0.000000,0.000000
61100,1.469000e-06,48.019100,0.403300,0.665000,0.000000,0.000000
61200,1.459000e-06,72.901300,0.224000,0.820700,0.000000,0.000000
61300,1.449000e-06,58.044500,0.363400,0.732400,0.000000,0.000000
61400,1.439000e-06,46.186800,0.500800,0.653100,0.000000,0.000000
61500,1.429000e-06,59.738900,0.415400,0.743900,0.000000,0.000000
61600,1.419000e-06,34.917700,0.368700,0.569000,0.000000,0.000000
61700,1.409000e-06,29.166700,0.448700,0.519900,0.000000,0.000000
61800,1.400000e-06,93.165200,0.419200,0.931200,0.000000,0.000000
61900,1.390000e-06,33.989400,0.594900,0.561300,0.000000,0.000000
62000,1.380000e-06,35.884800,0.643300,0.577000,0.000000,0.000000
62100,1.371000e-06,85.339100,0.444600,0.893000,0.000000,0.000000
62200,1.361000e-06,43.409800,0.434800,0.636900,0.000000,0.000000
62300,1.352000e-06,156.905500,0.436900,1.213000,0.000000,0.000000
62400,1.343000e-06,59.011500,0.420500,0.744000,0.000000,0.000000
62500,1.334000e-06,35.668200,0.443500,0.578400,0.000000,0.000000
62600,1.324000e-06,55.862500,0.395700,0.725000,0.000000,0.000000
62700,1.315000e-06,113.177300,0.347300,1.033200,0.000000,0.000000
62800,1.306000e-06,53.095900,0.350800,0.707900,0.000000,0.000000
62900,1.297000e-06,77.772500,0.348400,0.857500,0.000000,0.000000
63000,1.288000e-06,34.106400,0.425100,0.567600,0.000000,0.000000
63100,1.279000e-06,28.734800,0.443900,0.521100,0.000000,0.000000
63200,1.271000e-06,28.079500,0.425300,0.515600,0.000000,0.000000
63300,1.262000e-06,38.105500,0.370000,0.601600,0.000000,0.000000
63400,1.253000e-06,205.160600,0.482900,1.398000,0.000000,0.000000
63500,1.245000e-06,39.728300,0.600100,0.614000,0.000000,0.000000
63600,1.236000e-06,33.808200,0.571900,0.566700,0.000000,0.000000
63700,1.227000e-06,27.814500,0.427500,0.514900,0.000000,0.000000
63800,1.219000e-06,29.712800,0.272500,0.533300,0.000000,0.000000
63900,1.211000e-06,35.116400,0.357100,0.580000,0.000000,0.000000
64000,1.202000e-06,65.977200,0.362400,0.796000,0.000000,0.000000
64100,1.194000e-06,212.395900,0.342800,1.429900,0.000000,0.000000
64200,1.186000e-06,149.674600,0.444400,1.200900,0.000000,0.000000
64300,1.178000e-06,28.021100,0.399200,0.519200,0.000000,0.000000
64400,1.169000e-06,26.223800,0.389100,0.502600,0.000000,0.000000
64500,1.161000e-06,207.525800,0.554400,1.417000,0.000000,0.000000
64600,1.153000e-06,27.439400,0.367700,0.515000,0.000000,0.000000
64700,1.146000e-06,50.852500,0.448800,0.701900,0.000000,0.000000
64800,1.138000e-06,186.708600,0.641600,1.346700,0.000000,0.000000
64900,1.130000e-06,32.615400,0.440700,0.562600,0.000000,0.000000
65000,1.122000e-06,65.252100,0.387800,0.797300,0.000000,0.000000
65100,1.114000e-06,28.018800,0.433900,0.522000,0.000000,0.000000
65200,1.107000e-06,32.682700,0.346500,0.564800,0.000000,0.000000
65300,1.099000e-06,43.806000,0.399900,0.654400,0.000000,0.000000
65400,1.091000e-06,32.785900,0.493600,0.565800,0.000000,0.000000
65500,1.084000e-06,39.067100,0.299500,0.619200,0.000000,0.000000
65600,1.076000e-06,86.896700,0.295500,0.924500,0.000000,0.000000
65700,1.069000e-06,80.042700,0.409600,0.887600,0.000000,0.000000
65800,1.062000e-06,69.312300,0.326800,0.826800,0.000000,0.000000
65900,1.054000e-06,30.614700,0.378800,0.549300,0.000000,0.000000
66000,1.047000e-06,32.816100,0.452400,0.568800,0.000000,0.000000
66100,1.040000e-06,29.504200,0.392800,0.539900,0.000000,0.000000
66200,1.033000e-06,54.354800,0.369400,0.734100,0.000000,0.000000
66300,1.026000e-06,47.787400,0.322500,0.688900,0.000000,0.000000
66400,1.019000e-06,42.053000,0.461500,0.646100,0.000000,0.000000
66500,1.012000e-06,31.147900,0.295600,0.556900,0.000000,0.000000
66600,1.005000e-06,33.265000,0.473300,0.575100,0.000000,0.000000
66700,9.977000e-07,25.534900,0.539500,0.503500,0.000000,0.000000
66800,9.908000e-07,28.162800,0.442400,0.530000,0.000000,0.000000
66900,9.840000e-07,28.174800,0.423000,0.530600,0.000000,0.000000
67000,9.772000e-07,75.605800,0.381200,0.871100,0.000000,0.000000
67100,9.705000e-07,30.309600,0.299200,0.551800,0.000000,0.000000
67200,9.638000e-07,28.077300,0.432100,0.530800,0.000000,0.000000
67300,9.572000e-07,51.995800,0.369000,0.723900,0.000000,0.000000
67400,9.506000e-07,22.341700,0.435800,0.473900,0.000000,0.000000
67500,9.441000e-07,69.381600,0.399100,0.837500,0.000000,0.000000
67600,9.376000e-07,36.236800,0.475300,0.604900,0.000000,0.000000
67700,9.311000e-07,31.980600,0.284600,0.569400,0.000000,0.000000
67800,9.247000e-07,79.433600,0.359000,0.898400,0.000000,0.000000
67900,9.183000e-07,37.736200,0.422500,0.619000,0.000000,0.000000
68000,9.120000e-07,36.386500,0.383300,0.608500,0.000000,0.000000
68100,9.057000e-07,42.218500,0.393300,0.656000,0.000000,0.000000
68200,8.995000e-07,27.956800,0.357900,0.534100,0.000000,0.000000
68300,8.933000e-07,30.798200,0.430900,0.560700,0.000000,0.000000
68400,8.872000e-07,32.255800,0.515200,0.573800,0.000000,0.000000
68500,8.810000e-07,49.735400,0.432400,0.714200,0.000000,0.000000
68600,8.750000e-07,28.318200,0.362400,0.539200,0.000000,0.000000
68700,8.690000e-07,36.698700,0.444400,0.614100,0.000000,0.000000
68800,8.630000e-07,24.842100,0.454700,0.505100,0.000000,0.000000
68900,8.570000e-07,145.231200,0.373800,1.225400,0.000000,0.000000
69000,8.511000e-07,26.692000,0.437700,0.524600,0.000000,0.000000
69100,8.453000e-07,27.833700,0.387000,0.536500,0.000000,0.000000
69200,8.395000e-07,134.163600,0.333200,1.180600,0.000000,0.000000
69300,8.337000e-07,28.151400,0.424700,0.540100,0.000000,0.000000
69400,8.279000e-07,35.916100,0.458900,0.610700,0.000000,0.000000
69500,8.222000e-07,30.359700,0.368600,0.562200,0.000000,0.000000
69600,8.166000e-07,82.838600,0.346200,0.930400,0.000000,0.000000
69700,8.110000e-07,31.172100,0.337900,0.570700,0.000000,0.000000
69800,8.054000e-07,24.249300,0.437800,0.503000,0.000000,0.000000
69900,7.998000e-07,71.379900,0.299600,0.865700,0.000000,0.000000
70000,7.943000e-07,31.093700,0.317200,0.571400,0.000000,0.000000
70100,7.889000e-07,120.881800,0.347200,1.128500,0.000000,0.000000
70200,7.834000e-07,30.233400,0.288700,0.564500,0.000000,0.000000
70300,7.780000e-07,51.138900,0.322100,0.734900,0.000000,0.000000
70400,7.727000e-07,45.261100,0.233800,0.692100,0.000000,0.000000
70500,7.674000e-07,163.240900,0.384400,1.315600,0.000000,0.000000
70600,7.621000e-07,76.359600,0.338300,0.900300,0.000000,0.000000
70700,7.568000e-07,33.380500,0.419300,0.594900,0.000000,0.000000
70800,7.516000e-07,26.395500,0.315100,0.529800,0.000000,0.000000
70900,7.464000e-07,48.420500,0.238800,0.718700,0.000000,0.000000
71000,7.413000e-07,25.541400,0.387200,0.521500,0.000000,0.000000
71100,7.362000e-07,66.928100,0.397400,0.846000,0.000000,0.000000
71200,7.311000e-07,26.493300,0.405300,0.532000,0.000000,0.000000
71300,7.261000e-07,68.596600,0.292200,0.858200,0.000000,0.000000
71400,7.211000e-07,36.522900,0.261600,0.626600,0.000000,0.000000
71500,7.161000e-07,32.757000,0.423200,0.593100,0.000000,0.000000
71600,7.112000e-07,39.365200,0.408100,0.651000,0.000000,0.000000
71700,7.063000e-07,29.850600,0.469400,0.566700,0.000000,0.000000
71800,7.015000e-07,56.000700,0.309600,0.778400,0.000000,0.000000
71900,6.966000e-07,28.658500,0.399800,0.556500,0.000000,0.000000
72000,6.918000e-07,23.037300,0.373100,0.499300,0.000000,0.000000
72100,6.871000e-07,34.251000,0.306000,0.610000,0.000000,0.000000
72200,6.823000e-07,26.935700,0.379900,0.540900,0.000000,0.000000
72300,6.776000e-07,38.377500,0.331800,0.646800,0.000000,0.000000
72400,6.730000e-07,37.665200,0.389200,0.641000,0.000000,0.000000
72500,6.683000e-07,76.438300,0.294000,0.914900,0.000000,0.000000
72600,6.637000e-07,31.317300,0.419200,0.585100,0.000000,0.000000
72700,6.592000e-07,23.609300,0.413400,0.508100,0.000000,0.000000
72800,6.546000e-07,26.105800,0.314200,0.535400,0.000000,0.000000
72900,6.501000e-07,56.552600,0.412000,0.789000,0.000000,0.000000
73000,6.457000e-07,27.826700,0.399300,0.553300,0.000000,0.000000
73100,6.412000e-07,43.671700,0.351900,0.694500,0.000000,0.000000
73200,6.368000e-07,53.120700,0.345200,0.766800,0.000000,0.000000
73300,6.324000e-07,26.017300,0.246400,0.537000,0.000000,0.000000
73400,6.281000e-07,31.080600,0.334600,0.587200,0.000000,0.000000
73500,6.237000e-07,23.884200,0.327400,0.515000,0.000000,0.000000
73600,6.194000e-07,58.129400,0.281300,0.805000,0.000000,0.000000
73700,6.152000e-07,24.867000,0.309300,0.526500,0.000000,0.000000
73800,6.109000e-07,40.822500,0.278100,0.675600,0.000000,0.000000
73900,6.067000e-07,71.367700,0.306900,0.894300,0.000000,0.000000
74000,6.026000e-07,135.401000,0.307800,1.233100,0.000000,0.000000
74100,5.984000e-07,32.881700,0.352600,0.607500,0.000000,0.000000
74200,5.943000e-07,33.248200,0.362600,0.611300,0.000000,0.000000
74300,5.902000e-07,50.133400,0.330700,0.751800,0.000000,0.000000
74400,5.861000e-07,29.542900,0.359800,0.577100,0.000000,0.000000
74500,5.821000e-07,265.424100,0.349100,1.734000,0.000000,0.000000
74600,5.781000e-07,25.844700,0.329700,0.540800,0.000000,0.000000
74700,5.741000e-07,105.855100,0.385400,1.096500,0.000000,0.000000
74800,5.702000e-07,42.915600,0.313700,0.698500,0.000000,0.000000
74900,5.662000e-07,51.038100,0.293600,0.762600,0.000000,0.000000
75000,5.623000e-07,51.511600,0.432300,0.766200,0.000000,0.000000
75100,5.585000e-07,20.580300,0.383100,0.484100,0.000000,0.000000
75200,5.546000e-07,25.206500,0.328800,0.536800,0.000000,0.000000
75300,5.508000e-07,48.161400,0.318900,0.743200,0.000000,0.000000
75400,5.470000e-07,77.841800,0.392800,0.945700,0.000000,0.000000
75500,5.433000e-07,26.342400,0.356900,0.550000,0.000000,0.000000
75600,5.395000e-07,27.497300,0.409100,0.562200,0.000000,0.000000
75700,5.358000e-07,27.417000,0.382400,0.562000,0.000000,0.000000
75800,5.321000e-07,187.004300,0.321000,1.471700,0.000000,0.000000
75900,5.284000e-07,132.910600,0.351000,1.241600,0.000000,0.000000
