step,lr,e_loss,f_loss,f_rmse,pref_f
19763,1.056000e-06,2.079640e+01,7.017110e-01,8.377000e-01,8.419000e+01
19764,1.056000e-06,1.069580e+01,1.150170e+00,1.072500e+00,8.419000e+01
19765,1.056000e-06,5.662600e-01,2.603140e+00,1.613400e+00,8.419000e+01
19766,1.055000e-06,4.072840e+00,6.080810e-01,7.798000e-01,8.419000e+01
19767,1.055000e-06,8.788490e+00,1.693100e+00,1.301200e+00,8.419000e+01
19768,1.055000e-06,5.491490e+01,7.473110e-01,8.645000e-01,8.419000e+01
19769,1.055000e-06,3.023960e+00,1.670070e+00,1.292300e+00,8.418000e+01
19770,1.054000e-06,8.852660e+00,1.119500e+00,1.058100e+00,8.418000e+01
19771,1.054000e-06,2.689560e+01,7.660110e-01,8.752000e-01,8.418000e+01
19772,1.054000e-06,2.528460e+01,6.600240e-01,8.124000e-01,8.418000e+01
19773,1.054000e-06,9.933950e+01,3.299040e+00,1.816300e+00,8.418000e+01
19774,1.053000e-06,2.276830e+02,5.408540e+00,2.325600e+00,8.418000e+01
19775,1.053000e-06,2.324950e+01,8.107470e-01,9.004000e-01,8.418000e+01
19776,1.053000e-06,7.995530e+00,5.616070e-01,7.494000e-01,8.418000e+01
19777,1.053000e-06,4.882410e+01,6.296040e-01,7.935000e-01,8.418000e+01
19778,1.052000e-06,1.252320e+01,4.253700e-01,6.522000e-01,8.418000e+01
19779,1.052000e-06,2.732720e+01,6.237020e-01,7.897000e-01,8.418000e+01
19780,1.052000e-06,2.156710e+02,4.827370e+00,2.197100e+00,8.418000e+01
19781,1.052000e-06,1.332090e+01,2.010350e+00,1.417900e+00,8.418000e+01
19782,1.051000e-06,1.181390e+01,2.037540e+00,1.427400e+00,8.417000e+01
19783,1.051000e-06,2.411620e+01,6.737610e-01,8.208000e-01,8.417000e+01
19784,1.051000e-06,1.856350e+01,4.381530e-01,6.619000e-01,8.417000e+01
19785,1.051000e-06,1.050700e+01,6.063560e-01,7.787000e-01,8.417000e+01
19786,1.051000e-06,2.827650e+01,2.013900e+00,1.419100e+00,8.417000e+01
19787,1.050000e-06,1.838450e+01,8.414620e-01,9.173000e-01,8.417000e+01
19788,1.050000e-06,3.363700e+01,5.375010e-01,7.331000e-01,8.417000e+01
19789,1.050000e-06,5.474870e+00,6.847010e-01,8.275000e-01,8.417000e+01
19790,1.050000e-06,1.425910e+01,2.096510e+00,1.447900e+00,8.417000e+01
19791,1.049000e-06,2.403200e+02,3.992520e+00,1.998100e+00,8.417000e+01
19792,1.049000e-06,2.074070e+01,8.773670e-01,9.367000e-01,8.417000e+01
19793,1.049000e-06,1.876120e+01,3.808340e-01,6.171000e-01,8.417000e+01
19794,1.049000e-06,6.462340e-02,1.122430e+00,1.059400e+00,8.416000e+01
19795,1.048000e-06,2.551140e+00,1.805950e+00,1.343900e+00,8.416000e+01
19796,1.048000e-06,2.003130e+02,4.788940e+00,2.188400e+00,8.416000e+01
19797,1.048000e-06,1.733430e+01,8.196910e-01,9.054000e-01,8.416000e+01
19798,1.048000e-06,1.574860e+01,5.870470e-01,7.662000e-01,8.416000e+01
19799,1.047000e-06,6.863170e+01,2.925260e+00,1.710300e+00,8.416000e+01
19800,1.047000e-06,5.408320e-01,1.249810e+00,1.117900e+00,8.416000e+01
19801,1.047000e-06,3.212100e+01,6.655540e-01,8.158000e-01,8.416000e+01
19802,1.047000e-06,1.311270e+02,3.542920e+00,1.882300e+00,8.416000e+01
19803,1.046000e-06,1.999810e+01,1.074460e+00,1.036600e+00,8.416000e+01
19804,1.046000e-06,4.346310e+01,7.849990e-01,8.860000e-01,8.416000e+01
19805,1.046000e-06,1.477300e+01,6.285710e-01,7.928000e-01,8.416000e+01
19806,1.046000e-06,2.770500e+01,5.591220e-01,7.477000e-01,8.416000e+01
19807,1.045000e-06,4.436910e+01,6.922770e-01,8.320000e-01,8.415000e+01
19808,1.045000e-06,1.086380e+01,5.100340e-01,7.142000e-01,8.415000e+01
19809,1.045000e-06,1.558380e+01,7.068320e-01,8.407000e-01,8.415000e+01
19810,1.045000e-06,2.424160e+02,5.408650e+00,2.325700e+00,8.415000e+01
19811,1.044000e-06,1.008020e+01,1.043500e+00,1.021500e+00,8.415000e+01
19812,1.044000e-06,1.354300e+02,3.542950e+00,1.882300e+00,8.415000e+01
19813,1.044000e-06,1.354140e+01,2.311710e+00,1.520400e+00,8.415000e+01
19814,1.044000e-06,2.278840e+00,2.162280e+00,1.470500e+00,8.415000e+01
19815,1.044000e-06,6.135310e+01,2.605940e+00,1.614300e+00,8.415000e+01
19816,1.043000e-06,8.919250e+00,1.603550e+00,1.266300e+00,8.415000e+01
19817,1.043000e-06,6.193110e+01,8.997640e-01,9.486000e-01,8.415000e+01
19818,1.043000e-06,4.971270e+01,2.907230e+00,1.705100e+00,8.415000e+01
19819,1.043000e-06,6.666190e-01,1.546980e+00,1.243800e+00,8.414000e+01
19820,1.042000e-06,1.315550e+00,1.331640e+00,1.154000e+00,8.414000e+01
19821,1.042000e-06,1.306770e+01,2.260260e+00,1.503400e+00,8.414000e+01
19822,1.042000e-06,1.362010e+00,6.454480e-01,8.034000e-01,8.414000e+01
19823,1.042000e-06,1.441440e+01,4.915100e-01,7.011000e-01,8.414000e+01
19824,1.041000e-06,2.047250e+01,5.243220e-01,7.241000e-01,8.414000e+01
19825,1.041000e-06,9.670870e+00,1.420940e+00,1.192000e+00,8.414000e+01
19826,1.041000e-06,1.251980e+01,6.964760e-01,8.346000e-01,8.414000e+01
19827,1.041000e-06,5.804150e+00,1.059720e+00,1.029400e+00,8.414000e+01
19828,1.040000e-06,2.128180e+01,9.398200e-01,9.694000e-01,8.414000e+01
19829,1.040000e-06,2.946030e+01,5.014210e-01,7.081000e-01,8.414000e+01
19830,1.040000e-06,4.749710e+00,8.684460e-01,9.319000e-01,8.414000e+01
19831,1.040000e-06,2.230810e+01,9.188530e-01,9.586000e-01,8.414000e+01
19832,1.039000e-06,1.253270e+01,5.548790e-01,7.449000e-01,8.413000e+01
19833,1.039000e-06,4.827440e+00,6.186270e-01,7.865000e-01,8.413000e+01
19834,1.039000e-06,6.043300e+00,6.206980e-01,7.878000e-01,8.413000e+01
19835,1.039000e-06,3.437330e+00,2.603340e+00,1.613500e+00,8.413000e+01
19836,1.038000e-06,3.478420e+00,3.946970e-01,6.282000e-01,8.413000e+01
19837,1.038000e-06,2.133630e+00,6.064160e-01,7.787000e-01,8.413000e+01
19838,1.038000e-06,2.697670e+01,5.571290e-01,7.464000e-01,8.413000e+01
19839,1.038000e-06,2.117790e+00,1.378010e+00,1.173900e+00,8.413000e+01
19840,1.038000e-06,1.180210e+02,3.226220e+00,1.796200e+00,8.413000e+01
19841,1.037000e-06,1.478370e+02,3.934090e+00,1.983500e+00,8.413000e+01
19842,1.037000e-06,4.878800e+00,2.603390e+00,1.613500e+00,8.413000e+01
19843,1.037000e-06,1.643750e+01,5.573460e-01,7.466000e-01,8.413000e+01
19844,1.037000e-06,1.633420e+01,6.766170e-01,8.226000e-01,8.412000e+01
19845,1.036000e-06,5.271710e+00,5.238310e-01,7.238000e-01,8.412000e+01
19846,1.036000e-06,3.065490e+00,6.612120e-01,8.131000e-01,8.412000e+01
19847,1.036000e-06,1.581490e+02,3.543050e+00,1.882300e+00,8.412000e+01
19848,1.036000e-06,7.971730e+00,1.481740e+00,1.217300e+00,8.412000e+01
19849,1.035000e-06,4.711210e+00,9.708650e-01,9.853000e-01,8.412000e+01
19850,1.035000e-06,8.785230e+00,3.184810e+00,1.784600e+00,8.412000e+01
19851,1.035000e-06,1.065550e+01,5.780130e-01,7.603000e-01,8.412000e+01
19852,1.035000e-06,1.282740e+01,8.512050e-01,9.226000e-01,8.412000e+01
19853,1.034000e-06,8.418290e+00,5.909020e-01,7.687000e-01,8.412000e+01
19854,1.034000e-06,8.387850e+00,6.903070e-01,8.308000e-01,8.412000e+01
19855,1.034000e-06,5.626830e+01,2.789950e+00,1.670300e+00,8.412000e+01
19856,1.034000e-06,2.254250e+02,4.438690e+00,2.106800e+00,8.412000e+01
19857,1.033000e-06,1.865240e+01,6.381730e-01,7.989000e-01,8.411000e+01
19858,1.033000e-06,1.593850e+01,1.617460e+00,1.271800e+00,8.411000e+01
19859,1.033000e-06,4.798250e+00,5.855290e-01,7.652000e-01,8.411000e+01
19860,1.033000e-06,4.056840e-04,8.209340e-01,9.061000e-01,8.411000e+01
19861,1.033000e-06,6.280250e-01,4.099130e-01,6.402000e-01,8.411000e+01
19862,1.032000e-06,7.202330e-02,1.449860e+00,1.204100e+00,8.411000e+01
19863,1.032000e-06,2.067230e+02,5.269710e+00,2.295600e+00,8.411000e+01
19864,1.032000e-06,1.108120e+00,4.628720e-01,6.803000e-01,8.411000e+01
19865,1.032000e-06,1.613380e+02,4.043470e+00,2.010800e+00,8.411000e+01
19866,1.031000e-06,2.691520e-05,1.527310e+00,1.235800e+00,8.411000e+01
19867,1.031000e-06,2.584940e-01,6.044050e-01,7.774000e-01,8.411000e+01
19868,1.031000e-06,7.681800e+00,1.547110e+00,1.243800e+00,8.411000e+01
19869,1.031000e-06,4.005370e-02,1.599950e+00,1.264900e+00,8.410000e+01
19870,1.030000e-06,1.063980e-04,9.358270e-01,9.674000e-01,8.410000e+01
19871,1.030000e-06,1.853880e+00,1.700280e+00,1.303900e+00,8.410000e+01
19872,1.030000e-06,4.734560e-02,1.369320e+00,1.170200e+00,8.410000e+01
19873,1.030000e-06,7.162420e+00,5.468810e-01,7.395000e-01,8.410000e+01
19874,1.029000e-06,2.755100e+01,8.061300e-01,8.978000e-01,8.410000e+01
19875,1.029000e-06,2.233040e+02,4.460130e+00,2.111900e+00,8.410000e+01
19876,1.029000e-06,2.062800e+01,6.154500e-01,7.845000e-01,8.410000e+01
19877,1.029000e-06,2.136470e+01,5.886750e-01,7.673000e-01,8.410000e+01
19878,1.028000e-06,1.425220e+01,7.156940e-01,8.460000e-01,8.410000e+01
19879,1.028000e-06,5.284330e+00,6.770370e-01,8.228000e-01,8.410000e+01
19880,1.028000e-06,2.605630e+00,1.019860e+00,1.009900e+00,8.410000e+01
19881,1.028000e-06,2.557390e+01,4.630250e-01,6.805000e-01,8.410000e+01
19882,1.028000e-06,1.762780e+01,5.884110e-01,7.671000e-01,8.409000e+01
19883,1.027000e-06,3.893900e+01,1.841710e+00,1.357100e+00,8.409000e+01
19884,1.027000e-06,2.658190e+02,3.992700e+00,1.998200e+00,8.409000e+01
19885,1.027000e-06,5.840060e+01,2.426460e+00,1.557700e+00,8.409000e+01
19886,1.027000e-06,3.025230e+00,8.331230e-01,9.128000e-01,8.409000e+01
19887,1.026000e-06,4.969630e-03,4.499010e-01,6.707000e-01,8.409000e+01
19888,1.026000e-06,2.016330e+01,5.406400e-01,7.353000e-01,8.409000e+01
19889,1.026000e-06,1.639570e+00,1.387330e+00,1.177800e+00,8.409000e+01
19890,1.026000e-06,9.178490e+00,1.299530e+00,1.140000e+00,8.409000e+01
19891,1.025000e-06,1.282050e+01,8.365410e-01,9.146000e-01,8.409000e+01
19892,1.025000e-06,1.837620e+01,6.673400e-01,8.169000e-01,8.409000e+01
19893,1.025000e-06,3.165680e+00,1.375650e+00,1.172900e+00,8.409000e+01
19894,1.025000e-06,2.068240e+01,7.450780e-01,8.632000e-01,8.408000e+01
19895,1.024000e-06,8.727370e-01,6.608750e-01,8.129000e-01,8.408000e+01
19896,1.024000e-06,5.253790e+00,5.064290e-01,7.116000e-01,8.408000e+01
19897,1.024000e-06,3.183300e+00,5.920440e-01,7.694000e-01,8.408000e+01
19898,1.024000e-06,3.044370e+00,2.959950e+00,1.720500e+00,8.408000e+01
19899,1.024000e-06,7.438470e+00,6.612320e-01,8.132000e-01,8.408000e+01
19900,1.023000e-06,3.286910e+01,4.997240e-01,7.069000e-01,8.408000e+01
19901,1.023000e-06,1.013840e+00,9.622660e-01,9.810000e-01,8.408000e+01
19902,1.023000e-06,6.736090e+00,6.060840e-01,7.785000e-01,8.408000e+01
19903,1.023000e-06,1.207420e+01,1.210650e+00,1.100300e+00,8.408000e+01
19904,1.022000e-06,2.110740e+02,4.789040e+00,2.188400e+00,8.408000e+01
19905,1.022000e-06,1.707910e+01,6.517390e-01,8.073000e-01,8.408000e+01
19906,1.022000e-06,7.563510e+00,1.581560e+00,1.257600e+00,8.408000e+01
19907,1.022000e-06,4.745880e-01,7.890780e-01,8.883000e-01,8.407000e+01
19908,1.021000e-06,6.768760e+00,5.845900e-01,7.646000e-01,8.407000e+01
19909,1.021000e-06,3.222770e+01,5.789440e-01,7.609000e-01,8.407000e+01
19910,1.021000e-06,1.986840e+01,6.084990e-01,7.801000e-01,8.407000e+01
19911,1.021000e-06,1.220580e+00,1.421500e+00,1.192300e+00,8.407000e+01
19912,1.020000e-06,3.038240e+01,5.746010e-01,7.580000e-01,8.407000e+01
19913,1.020000e-06,2.410900e+01,5.122280e-01,7.157000e-01,8.407000e+01
19914,1.020000e-06,2.471880e+01,7.255200e-01,8.518000e-01,8.407000e+01
19915,1.020000e-06,1.506150e+01,4.002290e+00,2.000600e+00,8.407000e+01
19916,1.020000e-06,9.103100e-01,1.299970e+00,1.140200e+00,8.407000e+01
19917,1.019000e-06,4.465900e-01,1.231210e+00,1.109600e+00,8.407000e+01
19918,1.019000e-06,3.480010e+00,1.002420e+00,1.001200e+00,8.407000e+01
19919,1.019000e-06,3.104880e+01,5.594960e-01,7.480000e-01,8.406000e+01
19920,1.019000e-06,1.881310e+01,1.790430e+00,1.338100e+00,8.406000e+01
19921,1.018000e-06,5.876780e-01,7.074270e-01,8.411000e-01,8.406000e+01
19922,1.018000e-06,3.605130e+01,8.675570e-01,9.314000e-01,8.406000e+01
19923,1.018000e-06,2.476510e+02,4.827690e+00,2.197200e+00,8.406000e+01
19924,1.018000e-06,7.053380e-01,1.302340e+00,1.141200e+00,8.406000e+01
19925,1.017000e-06,1.751930e+01,6.476230e-01,8.048000e-01,8.406000e+01
19926,1.017000e-06,1.983410e+01,7.683770e-01,8.766000e-01,8.406000e+01
19927,1.017000e-06,8.786320e+00,5.910220e-01,7.688000e-01,8.406000e+01
19928,1.017000e-06,2.314730e+02,5.029030e+00,2.242600e+00,8.406000e+01
19929,1.016000e-06,1.830510e+01,5.967170e-01,7.725000e-01,8.406000e+01
19930,1.016000e-06,1.560610e+02,4.506340e+00,2.122800e+00,8.406000e+01
19931,1.016000e-06,2.394810e+01,6.794870e-01,8.243000e-01,8.406000e+01
19932,1.016000e-06,5.834480e+00,5.766490e-01,7.594000e-01,8.405000e+01
19933,1.016000e-06,7.176470e+00,5.586860e-01,7.475000e-01,8.405000e+01
19934,1.015000e-06,7.126200e+00,1.134110e+00,1.064900e+00,8.405000e+01
19935,1.015000e-06,5.728810e+00,6.646440e-01,8.153000e-01,8.405000e+01
19936,1.015000e-06,3.797310e+00,7.506200e-01,8.664000e-01,8.405000e+01
19937,1.015000e-06,1.415330e+01,8.026480e-01,8.959000e-01,8.405000e+01
19938,1.014000e-06,7.480810e+00,5.756920e-01,7.587000e-01,8.405000e+01
19939,1.014000e-06,1.778810e+01,6.399870e-01,8.000000e-01,8.405000e+01
19940,1.014000e-06,1.824580e+00,5.151910e-01,7.178000e-01,8.405000e+01
19941,1.014000e-06,2.275690e+02,4.789100e+00,2.188400e+00,8.405000e+01
19942,1.013000e-06,2.743060e-01,1.268900e+00,1.126500e+00,8.405000e+01
19943,1.013000e-06,1.037650e+01,7.639720e-01,8.741000e-01,8.405000e+01
19944,1.013000e-06,9.966920e+00,6.819020e-01,8.258000e-01,8.404000e+01
19945,1.013000e-06,1.195350e+00,6.025890e-01,7.763000e-01,8.404000e+01
19946,1.013000e-06,4.578360e-01,1.353710e+00,1.163500e+00,8.404000e+01
19947,1.012000e-06,1.320350e+01,5.355870e-01,7.318000e-01,8.404000e+01
19948,1.012000e-06,4.113090e+00,6.234070e-01,7.896000e-01,8.404000e+01
19949,1.012000e-06,5.120340e+00,2.603410e+00,1.613500e+00,8.404000e+01
19950,1.012000e-06,6.819030e+00,7.828700e-01,8.848000e-01,8.404000e+01
19951,1.011000e-06,1.503690e+01,7.890810e-01,8.883000e-01,8.404000e+01
19952,1.011000e-06,1.142370e+02,3.311430e+00,1.819700e+00,8.404000e+01
19953,1.011000e-06,1.466950e+01,5.173460e-01,7.193000e-01,8.404000e+01
19954,1.011000e-06,1.089150e+01,6.193000e-01,7.870000e-01,8.404000e+01
19955,1.010000e-06,4.841810e+01,1.688200e+00,1.299300e+00,8.404000e+01
19956,1.010000e-06,2.985660e+00,6.406830e-01,8.004000e-01,8.404000e+01
19957,1.010000e-06,1.366150e-02,5.830510e-01,7.636000e-01,8.403000e+01
19958,1.010000e-06,3.737970e-01,8.217320e-01,9.065000e-01,8.403000e+01
19959,1.009000e-06,7.873460e+00,1.480880e+00,1.216900e+00,8.403000e+01
19960,1.009000e-06,2.854250e-02,6.812030e-01,8.254000e-01,8.403000e+01
19961,1.009000e-06,3.291320e+01,6.668120e-01,8.166000e-01,8.403000e+01
19962,1.009000e-06,1.343410e-02,1.476780e+00,1.215200e+00,8.403000e+01
19963,1.009000e-06,2.047180e+02,5.269710e+00,2.295600e+00,8.403000e+01
19964,1.008000e-06,1.744680e+01,6.589520e-01,8.118000e-01,8.403000e+01
19965,1.008000e-06,1.484910e+00,1.341290e+00,1.158100e+00,8.403000e+01
19966,1.008000e-06,6.816480e+00,1.132010e+00,1.064000e+00,8.403000e+01
19967,1.008000e-06,2.554060e+01,5.455990e-01,7.386000e-01,8.403000e+01
19968,1.007000e-06,1.914010e+01,5.938920e-01,7.706000e-01,8.403000e+01
19969,1.007000e-06,1.059150e+01,5.455820e-01,7.386000e-01,8.402000e+01
19970,1.007000e-06,1.145040e+01,6.205890e-01,7.878000e-01,8.402000e+01
19971,1.007000e-06,1.489240e+01,4.942420e-01,7.030000e-01,8.402000e+01
19972,1.006000e-06,1.420980e+01,6.899610e-01,8.306000e-01,8.402000e+01
19973,1.006000e-06,1.368060e+01,1.651570e+00,1.285100e+00,8.402000e+01
19974,1.006000e-06,2.603780e+02,4.827780e+00,2.197200e+00,8.402000e+01
19975,1.006000e-06,1.535150e-02,6.716320e-01,8.195000e-01,8.402000e+01
19976,1.006000e-06,2.667700e+01,6.895850e-01,8.304000e-01,8.402000e+01
19977,1.005000e-06,4.605990e+01,2.133100e+00,1.460500e+00,8.402000e+01
19978,1.005000e-06,1.365710e+01,7.359880e-01,8.579000e-01,8.402000e+01
19979,1.005000e-06,3.827530e+01,5.385620e-01,7.339000e-01,8.402000e+01
19980,1.005000e-06,1.918250e+00,7.772310e-01,8.816000e-01,8.402000e+01
19981,1.004000e-06,2.347160e+02,4.789130e+00,2.188400e+00,8.402000e+01
19982,1.004000e-06,2.308440e+01,2.156100e+00,1.468400e+00,8.401000e+01
19983,1.004000e-06,2.633070e+01,7.581690e-01,8.707000e-01,8.401000e+01
19984,1.004000e-06,6.294770e-01,5.375760e-01,7.332000e-01,8.401000e+01
19985,1.003000e-06,2.841270e+00,1.325040e+00,1.151100e+00,8.401000e+01
19986,1.003000e-06,9.899600e-02,2.069520e+00,1.438600e+00,8.401000e+01
19987,1.003000e-06,9.309870e+00,1.000840e+00,1.000400e+00,8.401000e+01
19988,1.003000e-06,2.769710e+00,1.176550e+00,1.084700e+00,8.401000e+01
19989,1.003000e-06,2.755710e+00,6.597760e-01,8.123000e-01,8.401000e+01
19990,1.002000e-06,2.253870e+01,6.806820e-01,8.250000e-01,8.401000e+01
19991,1.002000e-06,4.149490e-01,1.280470e+00,1.131600e+00,8.401000e+01
19992,1.002000e-06,6.344260e-03,5.934640e-01,7.704000e-01,8.401000e+01
19993,1.002000e-06,7.702120e-02,7.766800e-01,8.813000e-01,8.401000e+01
19994,1.001000e-06,1.016950e+01,6.729350e-01,8.203000e-01,8.400000e+01
19995,1.001000e-06,3.712860e+01,1.915180e+00,1.383900e+00,8.400000e+01
19996,1.001000e-06,3.585800e-01,6.278430e-01,7.924000e-01,8.400000e+01
19997,1.001000e-06,2.766710e+01,5.740160e-01,7.576000e-01,8.400000e+01
19998,1.000000e-06,2.399680e+02,4.789150e+00,2.188400e+00,8.400000e+01
19999,1.000000e-06,9.459180e+01,2.925490e+00,1.710400e+00,8.400000e+01
20000,1.000000e-06,2.554650e+00,6.123450e-01,7.825000e-01,8.400000e+01
20001,1.000000e-06,3.271390e-01,5.986000e-01,7.737000e-01,8.400000e+01
20002,1.000000e-06,3.568060e+01,2.037900e+00,1.427600e+00,8.400000e+01
20003,1.000000e-06,1.074180e+01,6.090760e-01,7.804000e-01,8.400000e+01
20004,1.000000e-06,1.072430e+00,7.612670e-01,8.725000e-01,8.400000e+01
20005,1.000000e-06,2.087940e+01,1.758500e+00,1.326100e+00,8.400000e+01
20006,1.000000e-06,1.645340e+01,7.562530e-01,8.696000e-01,8.400000e+01
20007,1.000000e-06,1.341960e+02,3.299060e+00,1.816300e+00,8.399000e+01
20008,1.000000e-06,3.018490e+01,2.093430e+00,1.446900e+00,8.399000e+01
20009,1.000000e-06,2.102160e+02,3.986640e+00,1.996700e+00,8.399000e+01
20010,1.000000e-06,1.761290e-01,6.804880e-01,8.249000e-01,8.399000e+01
20011,1.000000e-06,1.686800e+00,7.194790e-01,8.482000e-01,8.399000e+01
20012,1.000000e-06,2.813840e-01,4.694400e-01,6.852000e-01,8.399000e+01
20013,1.000000e-06,2.701870e+02,5.408860e+00,2.325700e+00,8.399000e+01
20014,1.000000e-06,2.261120e+01,3.506000e-01,5.921000e-01,8.399000e+01
20015,1.000000e-06,4.014020e+01,5.850360e-01,7.649000e-01,8.399000e+01
20016,1.000000e-06,2.309680e+01,8.140640e-01,9.023000e-01,8.399000e+01
20017,1.000000e-06,1.013920e+01,7.742500e-01,8.799000e-01,8.399000e+01
20018,1.000000e-06,1.019750e+00,6.887550e-01,8.299000e-01,8.399000e+01
20019,1.000000e-06,1.067030e+01,7.401950e-01,8.603000e-01,8.398000e+01
20020,1.000000e-06,1.701160e+01,1.794450e+00,1.339600e+00,8.398000e+01
20021,1.000000e-06,1.906490e+01,6.941510e-01,8.332000e-01,8.398000e+01
20022,1.000000e-06,1.917510e+02,5.269650e+00,2.295600e+00,8.398000e+01
20023,1.000000e-06,1.359450e+01,6.373010e-01,7.983000e-01,8.398000e+01
20024,1.000000e-06,2.206200e+01,5.016870e-01,7.083000e-01,8.398000e+01
20025,1.000000e-06,4.399140e+00,7.013440e-01,8.375000e-01,8.398000e+01
20026,1.000000e-06,1.022060e+01,5.341750e-01,7.309000e-01,8.398000e+01
20027,1.000000e-06,5.421590e+00,1.121850e+00,1.059200e+00,8.398000e+01
20028,1.000000e-06,6.527990e+00,7.350630e-01,8.574000e-01,8.398000e+01
20029,1.000000e-06,5.829470e+00,6.260250e-01,7.912000e-01,8.398000e+01
20030,1.000000e-06,1.212170e+01,1.491280e+00,1.221200e+00,8.398000e+01
20031,1.000000e-06,1.102220e+00,7.726250e-01,8.790000e-01,8.398000e+01
20032,1.000000e-06,3.938230e+00,1.510220e+00,1.228900e+00,8.397000e+01
20033,1.000000e-06,2.270740e+00,2.603320e+00,1.613500e+00,8.397000e+01
20034,1.000000e-06,1.755820e+01,1.788040e+00,1.337200e+00,8.397000e+01
20035,1.000000e-06,1.808030e+02,5.269560e+00,2.295600e+00,8.397000e+01
20036,1.000000e-06,3.474480e+01,2.193180e+00,1.480900e+00,8.397000e+01
20037,1.000000e-06,2.157390e-03,2.019780e+00,1.421200e+00,8.397000e+01
20038,1.000000e-06,1.124280e+01,9.388720e-01,9.690000e-01,8.397000e+01
20039,1.000000e-06,2.449230e+01,5.952240e-01,7.715000e-01,8.397000e+01
20040,1.000000e-06,1.197220e+00,1.267910e+00,1.126000e+00,8.397000e+01
20041,1.000000e-06,2.113900e+01,2.285040e+00,1.511600e+00,8.397000e+01
20042,1.000000e-06,3.263080e+01,7.046260e-01,8.394000e-01,8.397000e+01
20043,1.000000e-06,3.768330e+01,6.334050e-01,7.959000e-01,8.397000e+01
20044,1.000000e-06,1.529260e+00,1.504890e+00,1.226700e+00,8.396000e+01
20045,1.000000e-06,1.141870e+01,4.002200e+00,2.000500e+00,8.396000e+01
20046,1.000000e-06,1.762520e+02,3.986620e+00,1.996700e+00,8.396000e+01
20047,1.000000e-06,1.745650e+01,1.511370e+00,1.229400e+00,8.396000e+01
20048,1.000000e-06,1.970280e+01,6.757910e-01,8.221000e-01,8.396000e+01
20049,1.000000e-06,1.156640e+01,7.685750e-01,8.767000e-01,8.396000e+01
20050,1.000000e-06,1.702070e+01,6.807430e-01,8.251000e-01,8.396000e+01
20051,1.000000e-06,1.760680e+01,1.868800e+00,1.367000e+00,8.396000e+01
20052,1.000000e-06,9.467340e+00,1.747300e+00,1.321900e+00,8.396000e+01
20053,1.000000e-06,1.514550e+01,6.824280e-01,8.261000e-01,8.396000e+01
20054,1.000000e-06,5.298650e+00,1.547480e+00,1.244000e+00,8.396000e+01
20055,1.000000e-06,3.974600e+01,5.096290e-01,7.139000e-01,8.396000e+01
20056,1.000000e-06,5.880270e-02,2.019760e+00,1.421200e+00,8.396000e+01
20057,1.000000e-06,4.389220e+01,2.415140e+00,1.554100e+00,8.395000e+01
20058,1.000000e-06,1.687490e+02,5.269430e+00,2.295500e+00,8.395000e+01
20059,1.000000e-06,9.579220e+00,6.026520e-01,7.763000e-01,8.395000e+01
20060,1.000000e-06,1.269970e+01,5.467560e-01,7.394000e-01,8.395000e+01
20061,1.000000e-06,1.303070e+02,4.506300e+00,2.122800e+00,8.395000e+01
20062,1.000000e-06,4.295800e+00,1.884940e+00,1.372900e+00,8.395000e+01
20063,1.000000e-06,4.585550e+01,2.426360e+00,1.557700e+00,8.395000e+01
20064,1.000000e-06,8.946780e+01,3.311280e+00,1.819700e+00,8.395000e+01
20065,1.000000e-06,2.498290e+01,8.461890e-01,9.199000e-01,8.395000e+01
20066,1.000000e-06,1.421400e+01,7.590060e-01,8.712000e-01,8.395000e+01
20067,1.000000e-06,2.115020e+01,4.975490e-01,7.054000e-01,8.395000e+01
20068,1.000000e-06,1.925600e+02,4.788900e+00,2.188400e+00,8.395000e+01
20069,1.000000e-06,2.495240e+01,2.396440e+00,1.548000e+00,8.394000e+01
20070,1.000000e-06,2.546170e+01,6.959150e-01,8.342000e-01,8.394000e+01
20071,1.000000e-06,2.792840e+01,8.153680e-01,9.030000e-01,8.394000e+01
20072,1.000000e-06,1.623230e+02,5.269360e+00,2.295500e+00,8.394000e+01
